row_type,source,retrieved_at_utc,menu,category_path,category,subcategory,product_name,product_number,form_code,product_type,availability,size_code,default_size,sku,uri,image_url,notes
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,"Treats > Cookies, Brownies, & Bars","Cookies, Brownies, & Bars","Cookies, Brownies, & Bars",Berry Blondie,28563,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/28563/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/BerryBlondie,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,"Treats > Cookies, Brownies, & Bars","Cookies, Brownies, & Bars","Cookies, Brownies, & Bars",Chocolate Chip Cookie,2122714,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122714/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190129_ChocolateChipCookie,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,"Treats > Cookies, Brownies, & Bars","Cookies, Brownies, & Bars","Cookies, Brownies, & Bars",Double Chocolate Brownie,1130,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/1130/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_DoubleChocolateChunkBrownie,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Lunch Sandwiches,Lunch Sandwiches,Lunch Sandwiches,Crispy Grilled Cheese on Sourdough,2123039,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2123039/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20220207_GrilledCheeseOnSourdough_US,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Lunch Sandwiches,Lunch Sandwiches,Lunch Sandwiches,Ham & Swiss on Baguette,574,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/574/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20221006_HamSwissOnBaguette,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Lunch Sandwiches,Lunch Sandwiches,Lunch Sandwiches,Tomato & Mozzarella on Focaccia,573,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/573/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20220207_TomatoMozzarellaFocacciaPanini,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Lunch Sandwiches,Lunch Sandwiches,Lunch Sandwiches,Avocado Spread,2122257,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122257/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190814_AvocadoSpread,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Pockets,Pockets,Pockets,Spicy Falafel Pocket,2124655,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2124655/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SpicyFalafelPocket,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Pockets,Pockets,Pockets,Jalapeño Chicken Pocket,2124812,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2124812/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/JalapenoChickenPocket,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Pockets,Pockets,Pockets,Avocado Spread,2122257,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122257/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190814_AvocadoSpread,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Protein Boxes,Protein Boxes,Protein Boxes,Cheese Trio Protein Box,2123222,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2123222/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20221206_CheeseTrioProteinBox,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Protein Boxes,Protein Boxes,Protein Boxes,Eggs & Cheddar Protein Box,2122248,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122248/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/EggsCheddarProteinBox,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lunch > Protein Boxes,Protein Boxes,Protein Boxes,Cheese & Fruit Protein Box,2122249,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122249/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20221206_CheeseFruitProteinBox,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein Boxes,Protein Boxes,Protein Boxes,Cheese Trio Protein Box,2123222,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2123222/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20221206_CheeseTrioProteinBox,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein Boxes,Protein Boxes,Protein Boxes,Eggs & Cheddar Protein Box,2122248,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122248/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/EggsCheddarProteinBox,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein Boxes,Protein Boxes,Protein Boxes,Cheese & Fruit Protein Box,2122249,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122249/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20221206_CheeseFruitProteinBox,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Pockets,Pockets,Pockets,Spicy Falafel Pocket,2124655,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2124655/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SpicyFalafelPocket,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Pockets,Pockets,Pockets,Jalapeño Chicken Pocket,2124812,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2124812/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/JalapenoChickenPocket,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Pockets,Pockets,Pockets,Avocado Spread,2122257,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122257/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190814_AvocadoSpread,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein Popcorn,Protein Popcorn,Protein Popcorn,Khloud™ White Cheddar Protein Popcorn,28560,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/28560/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/KhloudWhiteCheddarProteinPopcorn,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein Popcorn,Protein Popcorn,Protein Popcorn,Khloud™ Sweet & Salty Kettle Corn Protein Popcorn,28562,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/28562/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/KhloudKettleCornPopcorn,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,"All In™ Madagascar Vanilla, Honey & Almonds Bar",27406,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/27406/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/AllInBarVanillaHoneyAlmonds,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,Perfect Bar® – Dark Chocolate Chip Peanut Butter,2122867,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122867/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20180710_PerfectBar_DarkChocolateChipPeanutButter,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,Perfect Bar® Peanut Butter,2122631,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122631/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20180201_PerfectBar_PeanutButter,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,KIND - Almond Coconut Cashew Chai,2121814,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121814/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/AlmondCoconutCashewChai,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,KIND® Salted Caramel & Dark Chocolate Nut Bar,2121815,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121815/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SaltedCaramelDarkChocolateNut,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,That's It® – Apple + Mango Bar,2121693,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121693/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20151016_Thats_It_Apple_Mango,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Protein & Snack Bars,Protein & Snack Bars,Protein & Snack Bars,That's It® – Apple + Blueberry Bar,2121694,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121694/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190628_ThatsIt_AppleBlueberryBar,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Salty Snacks,Salty Snacks,Salty Snacks,Siete Sea Salt Kettle Cooked Potato Chips,2123819,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2123819/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SieteSeaSaltPotatoChips,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Salty Snacks,Salty Snacks,Salty Snacks,Country Archer™ – Hickory Smoke Turkey Jerky,2122004,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122004/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_CountryArcherTurkeyJerkyHickorySmoke,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Sweet Snacks,Sweet Snacks,Sweet Snacks,Madeleines,2121740,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121740/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/Madeleines,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Sweet Snacks,Sweet Snacks,Sweet Snacks,Vanilla Biscotti with Almonds,2121411,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121411/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/VanillaAlmondBiscotti,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Sweet Snacks,Sweet Snacks,Sweet Snacks,Marshmallow Dream Bar,309,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/309/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/MarshmallowDreamBar,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Sweet Snacks,Sweet Snacks,Sweet Snacks,SkinnyDipped Coconut Almond Bite,39313,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/39313/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SkinnyDippedDarkChocolateCoconutAlmond,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Sweet Snacks,Sweet Snacks,Sweet Snacks,SkinnyDipped Dark Chocolate Cocoa Almonds,2123823,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2123823/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SkinnyDippedAlmondsDarkChocolate,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Sweet Snacks,Sweet Snacks,Sweet Snacks,SkinnyDipped Lemon Bliss Almonds,2123820,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2123820/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SkinnyDippedAlmondsLemonBliss,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Cheese & Fruit,Cheese & Fruit,Cheese & Fruit,Organic Valley Stringles® Mozzarella String Cheese,2124002,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2124002/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/OrganicValleyStringles,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Cheese & Fruit,Cheese & Fruit,Cheese & Fruit,Peter Rabbit™ Organics Strawberry Banana,2121692,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121692/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190624_PeterRabbitPouch,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,Food,Lite Bites > Spreads,Spreads,Spreads,Avocado Spread,2122257,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2122257/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190814_AvocadoSpread,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Blonde Roast,Blonde Roast,Blonde Roast,Starbucks® Sunsera Blend,2124816,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/2124816/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/SunseraBlendUS,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Blonde Roast,Blonde Roast,Blonde Roast,Starbucks® Green Apron Blend™,2123755,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/2123755/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20230124_GreenApronBlend2023,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Blonde Roast,Blonde Roast,Blonde Roast,Veranda Blend®,860,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/860/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20220803_VerandaBlend2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Blonde Roast,Blonde Roast,Blonde Roast,Starbucks® Blonde Espresso Roast,2122186,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/2122186/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/BlondeEspressoRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Medium Roast,Medium Roast,Medium Roast,Starbucks Siren’s Blend™,2123124,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/2123124/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/SirensBlend2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Medium Roast,Medium Roast,Medium Roast,Guatemala Antigua,3,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/3/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/GuatemalaAntigua2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Medium Roast,Medium Roast,Medium Roast,Pike Place® Roast,24,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/24/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/PikePlaceRoast2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Medium Roast,Medium Roast,Medium Roast,Decaf Pike Place Roast,25,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/25/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/DecafPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Medium Roast,Medium Roast,Medium Roast,Organic Yukon Blend®,290,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/290/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/YukonBlend2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Starbucks 1971 Roast™,22157,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/22157/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/1971RoastUS,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Caffè Verona®,15,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/15/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/CaffeVerona2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Espresso Roast,20,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/20/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/EspressoRoast2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Italian Roast,23,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/23/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/ItalianRoast2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Komodo Dragon Blend®,10,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/10/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/KomodoDragonBlend2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Sumatra,8,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/8/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/Sumatra2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Whole Bean > Dark Roast,Dark Roast,Dark Roast,Decaf Sumatra,581,Whole-Bean,Coffee,Available,1-lb,,,https://www.starbucks.com/menu/product/581/whole-bean,https://cloudassets.starbucks.com/is/image/sbuxcorp/DecafSumatra2022,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Starbucks VIA® Instant > Iced Coffee,Iced Coffee,Iced Coffee,Starbucks VIA® Instant Sweetened Iced Coffee,810,VIA,Coffee,Available,5-count,,,https://www.starbucks.com/menu/product/810/via,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_ViaInstantSweetenedIcedCoffee,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Starbucks VIA® Instant > Blonde Roast,Blonde Roast,Blonde Roast,Starbucks VIA® Instant Veranda Blend®,860,VIA,Coffee,Available,12-count,,,https://www.starbucks.com/menu/product/860/via,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_ViaInstantBlondeVerandaBlend,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Starbucks VIA® Instant > Medium Roast,Medium Roast,Medium Roast,Starbucks VIA® Instant Pike Place® Roast,24,VIA,Coffee,Available,12-count,,,https://www.starbucks.com/menu/product/24/via,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_ViaInstantPikePlaceRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Starbucks VIA® Instant > Dark Roast,Dark Roast,Dark Roast,Starbucks VIA® Instant Italian Roast,23,VIA,Coffee,Available,12-count,,,https://www.starbucks.com/menu/product/23/via,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_ViaInstantItalianRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Starbucks VIA® Instant > Dark Roast,Dark Roast,Dark Roast,Starbucks VIA® Instant Decaf Italian Roast,868,VIA,Coffee,Available,12-count,,,https://www.starbucks.com/menu/product/868/via,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20190715_ViaInstantDecafItalianRoast,
product_size,Starbucks official menu API,2026-05-16T22:20:55Z,At Home Coffee,Shopping Bag,Shopping Bag,,Small Shopping Bag,2121746,Single,Food,Available,1 Piece,,,https://www.starbucks.com/menu/product/2121746/single,https://cloudassets.starbucks.com/is/image/sbuxcorp/SBX20210405_SirenShopperBag,
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Hot,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Iced,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Blended,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Extra hot,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Kids temperature,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Light ice,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,No ice,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Cup/temperature,Cup/temperature,,Extra ice,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Sizes,Sizes,,Short,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Sizes,Sizes,,Tall,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Sizes,Sizes,,Grande,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Sizes,Sizes,,Venti hot,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Sizes,Sizes,,Venti iced,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Sizes,Sizes,,Trenta,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Add espresso shot,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Single,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Double,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Triple,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Quad,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Ristretto shots,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Long shots,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Decaf espresso,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,1/3 decaf,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,1/2 decaf,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,2/3 decaf,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Blonde Espresso Roast,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Signature Espresso Roast,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
customization_catalog,Starbucks ordering/app common customization catalog,2026-05-16T22:20:55Z,Customizations & niches,Espresso & coffee add-ons,Espresso & coffee add-ons,,Coffee Frappuccino Roast,,,Customization/Add-on,Varies by store/season/product,,,,,,"Customization availability and pricing vary by store, season, and base product."
